Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
7/03/22,,"-76,55",EUR,Xoom,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
7/03/22,,"-87,77",EUR,Xoom,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
6/03/22,6/03/22,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/03/22,6/03/22,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/03/22,,"-45,00",EUR,Estacion servicio meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
5/03/22,5/03/22,"-54,00",EUR,Transferencia bizum emitida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Ropa,Lucia plazas y macarena gil
5/03/22,5/03/22,"-919,62",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
5/03/22,,"-53,68",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
5/03/22,,"-3,88",EUR,Mercadona espartales,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
4/03/22,4/03/22,"-25,00",EUR,Transferencia emitida a sandra martin natalia plazas marzo 2022,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Deporte,Natalia plazas marzo 2022
4/03/22,4/03/22,"-350,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Cobro procedente de la factura 89052
4/03/22,,"-48,43",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
4/03/22,,"-8,00",EUR,Las cuatro reglas,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Librería,Autorizacion
4/03/22,,"-1,90",EUR,Atpseitt m 50n >meco madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
3/03/22,3/03/22,"-136,44",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7715027306/20
3/03/22,3/03/22,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7712284698/34
3/03/22,3/03/22,"-72,00",EUR,Transferencia bizum emitida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Lucia febrero
2/03/22,2/03/22,"-34,33",EUR,"Recibo banco cooperativo espanol, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Óptica y dentista,Recibo de pr stamo 2038754855 periodo: 01-02-2022 al 01-03-2022.para mayor informaci n consulte a la entidad emisora del recibo.
2/03/22,2/03/22,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng22mod:143inf:familia numerosa gen 01-2022 exp:2022dev14329420014l aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng22mod:143inf:familia numerosa gen 01-2022 exp:2022dev14329420014l aeat
2/03/22,2/03/22,"-26,25",EUR,Recibo adeslas madrid,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro salud,"Adeslas dental fam val:01.03.22-31.03.22 pneta:26,21 mes. clea:0,04 ips:0,00 copagos:0,00 poliza:282145990/0"
1/03/22,1/03/22,"-10,00",EUR,Adeudo recibo parroquia ntra. sra. del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,022901 038112709100000 01 p eur 02320138112709100000bsch057651722801000******6000
1/03/22,1/03/22,"0,22",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/03/22,1/03/22,"0,01",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/03/22,1/03/22,"-12,03",EUR,Recibo digi spain telecom sl,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura digi
1/03/22,1/03/22,"-5,13",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
1/03/22,1/03/22,"-13,24",EUR,Recibo metlife europe designated activitycompany,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro vida,002021731******0869p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010322 politica privacidad www.metlife.es 900201040
1/03/22,,"-11,34",EUR,Shein.com,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Ropa,
28/02/22,28/02/22,"-619,04",EUR,Recibo wizink bank s.a.u.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 23.02.2022
28/02/22,28/02/22,"-260,00",EUR,Reintegro efectivo tarjeta la caixa 4045 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Otros vivienda,La caixa 4045 meco es
28/02/22,28/02/22,"-20,00",EUR,Ingreso fondos-planes,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-19
28/02/22,,"619,04",EUR,Pago recibo mes anterior,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
28/02/22,,"-19,68",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
27/02/22,,"-31,30",EUR,O bogavante,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Restaurante,
27/02/22,,"-0,50",EUR,Bkt-mad-park-o-ca,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
27/02/22,,"-9,99",EUR,Spotifyes p1a046a480,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
26/02/22,26/02/22,"1.512,77",EUR,Nomina recibida h. principe de asturias,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Ingreso,Nómina,Paga: actual mas atrasos
26/02/22,,"-11,34",EUR,Carref alcala,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
26/02/22,,"-19,97",EUR,Carref alcala,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
26/02/22,,"-61,50",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
25/02/22,,"-15,38",EUR,Romanza hayuelos,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
25/02/22,,"-15,04",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
24/02/22,24/02/22,"3.811,38",EUR,"Nomina recibida audatex datos espana, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Nómina,
24/02/22,,"-35,00",EUR,Manuel lafuente,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Estudios,Autorizacion
24/02/22,,"-46,16",EUR,Tania,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
23/02/22,,"-15,10",EUR,Yenny constanza gutier,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
23/02/22,,"-22,77",EUR,Artesanias lejo vega,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Regalos,Autorizacion
22/02/22,22/02/22,"-11,57",EUR,Recibo endesa x servicios s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Electricidad,P-31426622
22/02/22,,"62,99",EUR,Xoom,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Transferencias,
22/02/22,,"-62,99",EUR,Xoom,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Transferencias,
22/02/22,,"-1,90",EUR,Atpseitt m-50n->meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
21/02/22,21/02/22,"-62,17",EUR,Recibo vodafone,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Internet,Factura: yi22-002491539/
21/02/22,21/02/22,"-125,00",EUR,Transferencia emitida periódica,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Transferencia universidad
21/02/22,21/02/22,"125,00",EUR,Transfer - transferencia universidad,ImaginBank,Antes cta .....2594,Cuenta,Gasto,Estudios,Origen: 14650100
20/02/22,,"-62,99",EUR,Xoom,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Transferencias,
19/02/22,,"-15,09",EUR,R05 crepesywaffles uni,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Restaurante,Autorizacion
19/02/22,,"-163,31",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
18/02/22,,"-54,41",EUR,Estacion servicio meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
18/02/22,,"-3,80",EUR,Bkt-mad-park-o-ca,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
18/02/22,,"-1,90",EUR,Atpseitt m-50n->meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
18/02/22,,"-1,90",EUR,Atpseitt meco->m-50n,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
18/02/22,,"-0,60",EUR,Atpseitt alcobenda->alco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
16/02/22,16/02/22,"-82,42",EUR,"Recibo ocaso, s.a. seguros/reaseguros madrid",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro vida,Inicio periodo 28/02/22 pago trim vida riesgo 10100 2428451 r923 info privacidad y proteccion de datos en www.ocaso.es/datos
16/02/22,16/02/22,"-82,42",EUR,"Recibo ocaso, s.a. seguros/reaseguros madrid",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro vida,Inicio periodo 28/02/22 pago trim vida riesgo 10100 2428436 r922 info privacidad y proteccion de datos en www.ocaso.es/datos
16/02/22,,"-24,96",EUR,Lefties,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
16/02/22,,"-2,99",EUR,Sfera m alcala magna,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
16/02/22,,"-5,99",EUR,Zara alcala cc.alc.magna,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
16/02/22,,"-11,94",EUR,Fcia. garcia alonso,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
16/02/22,16/02/22,"10,00",EUR,Ingreso en efectivo,BBVA,CUENTAS PERSONALES,Cuenta,Ingreso,Ingreso efectivo,Bbva oficina nº 6408
15/02/22,,"-74,24",EUR,Estacion servicio meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
15/02/22,,"-19,55",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
14/02/22,,"-12,65",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
14/02/22,,"-8,30",EUR,Chinata alcala de henarer,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Regalos,Autorizacion
13/02/22,13/02/22,"8,30",EUR,Transferencia bizum recibida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Transferencias,Devolucion fiesta maca
13/02/22,,"-10,40",EUR,Adriley alimentacion sl,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
12/02/22,,"-28,97",EUR,Avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
11/02/22,,"-58,56",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
11/02/22,,"-11,99",EUR,Hpi instant ink spain,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Servicios y productos online,Autorizacion
11/02/22,,"-5,75",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
10/02/22,,"-36,07",EUR,Oysho,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
9/02/22,9/02/22,"-10,00",EUR,Adeudo recibo parroquia ntra. sra. del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,022901 038093051850000 01 p eur 02320138093051850000bsch057651722801000******7000
9/02/22,9/02/22,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Compra vehículo,"Vcto. 09/02/2022, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
9/02/22,9/02/22,"5,00",EUR,Transferencia bizum recibida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Transferencias,Gabriela regalo macarena
9/02/22,,"-21,82",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
9/02/22,,"-51,74",EUR,Estacion servicio meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
9/02/22,,"-1,93",EUR,Comisión por cambio de divisa,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Cargos bancarios,
9/02/22,,"-96,67",EUR,Tlf*harrys famous flow,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
7/02/22,7/02/22,"-85,29",EUR,Univ.de alcala,ImaginBank,Antes cta .....2594,Cuenta,Gasto,Estudios,Alcalaaca0114059
6/02/22,6/02/22,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/02/22,6/02/22,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/02/22,,"-8,47",EUR,Adriley alimentacion s,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
5/02/22,5/02/22,"336,69",EUR,Transferencia recibida de grupo bc de asesoria hipotecaria s.l. 38600159,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Ingreso,Transferencias,38600159
5/02/22,5/02/22,"-1.621,86",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
5/02/22,,"-6,50",EUR,E3056 alcala henares - c/,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
5/02/22,,"-135,76",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
5/02/22,,"0,20",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
4/02/22,,"-20,15",EUR,O bogavante,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Autorizacion
4/02/22,,"-7,59",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
4/02/22,,"-7,63",EUR,Amazon.es*yr9kl66k5 am,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Electrónica,
3/02/22,3/02/22,"-136,44",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7715027306/19
3/02/22,3/02/22,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7712284698/33
3/02/22,3/02/22,"-60,00",EUR,Transferencia bizum emitida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Luly enero 2022
3/02/22,3/02/22,"-25,00",EUR,Transferencia emitida a sandra martin natalia plazas febrero 2022,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Deporte,Natalia plazas febrero 2022
3/02/22,,"-79,74",EUR,Estacion servicio meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
2/02/22,2/02/22,"-26,25",EUR,Recibo adeslas madrid,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro salud,"Adeslas dental fam val:01.02.22-28.02.22 pneta:26,21 mes. clea:0,04 ips:0,00 copagos:0,00 poliza:282145990/0"
2/02/22,2/02/22,"-34,33",EUR,"Recibo banco cooperativo espanol, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Óptica y dentista,Recibo de pr stamo 2038754855 periodo: 01-01-2022 al 01-02-2022.para mayor informaci n consulte a la entidad emisora del recibo.
2/02/22,2/02/22,"-350,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Cobro procedente de la factura 86033
2/02/22,,"-44,36",EUR,Libreria abecedario,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Librería,Autorizacion
2/02/22,,"-8,60",EUR,Mazuelas,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Belleza,Autorizacion
2/02/22,,"-12,95",EUR,Calzedonia alcala magna,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
2/02/22,,"-1,00",EUR,Atpseitt alcala >meco madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
1/02/22,1/02/22,"0,24",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/02/22,1/02/22,"0,01",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/02/22,1/02/22,"-10,00",EUR,Recibo digi spain telecom sl,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura digi
1/02/22,1/02/22,"-77,89",EUR,Recibo servicios financieros carrefour efc sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Electrónica,Financie-febrero
1/02/22,1/02/22,"-13,24",EUR,Recibo metlife europe designated activitycompany,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro vida,002021730******8828p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010222 politica privacidad www.metlife.es 900201040
1/02/22,1/02/22,"-7,25",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
31/01/22,31/01/22,"-23,14",EUR,Recibo endesa x servicios s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Electricidad,P-29372617
31/01/22,31/01/22,"-387,31",EUR,Recibo wizink bank s.a.u.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 26.01.2022
31/01/22,31/01/22,"-20,00",EUR,Ingreso fondos-planes,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-18
31/01/22,,"38,00",EUR,Abono en t120 pilar prieto,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
31/01/22,,"-26,99",EUR,Ficty factory,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
31/01/22,,"-38,00",EUR,T120 pilar prieto,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
31/01/22,,"-20,14",EUR,Deichmann alcalà de,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
31/01/22,,"-12,15",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
31/01/22,,"387,31",EUR,Pago recibo mes anterior,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
29/01/22,29/01/22,"1.510,40",EUR,Nomina recibida h. principe de asturias,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Ingreso,Nómina,Paga: actual mas atrasos
29/01/22,,"-32,50",EUR,O'bogavante,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Restaurante,
29/01/22,,"-88,24",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
27/01/22,27/01/22,"-19,56",EUR,Transferencia bizum emitida,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Transferencias,Lucia plazas cumple maca
27/01/22,,"-47,22",EUR,Estacion servicio meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
27/01/22,,"-9,99",EUR,Spotifyes p197fbad69,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
26/01/22,,"-8,25",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
26/01/22,,"-7,66",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
25/01/22,25/01/22,"3.811,38",EUR,"Nomina recibida audatex datos espana, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Nómina,
25/01/22,,"-13,10",EUR,Chinata alcala de henarer,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Autorizacion
25/01/22,,"-72,99",EUR,Mariquita trasquila,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Ropa,
24/01/22,,"-12,76",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
23/01/22,,"-3,45",EUR,Bkt-mad-park-o-ca,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
22/01/22,22/01/22,"-30,00",EUR,Traspaso bizum emitido,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Transferencias,Claudia buendia
22/01/22,,"-11,73",EUR,Store asia s.l.,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Hogar,
22/01/22,,"-21,66",EUR,Carref alcala,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
22/01/22,,"-89,35",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
22/01/22,,"69,59",EUR,Abono en xoom luxembourg,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Ingreso,Transferencias,Operacion
21/01/22,21/01/22,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 12-2021 exp:2021dev14329420477m aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 12-2021 exp:2021dev14329420477m aeat
19/01/22,19/01/22,"-59,99",EUR,Recibo vodafone,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Internet,Factura: yi22-000726302/
19/01/22,19/01/22,"-125,00",EUR,Transferencia emitida periódica,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Transferencia universidad
19/01/22,,"-14,20",EUR,Avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
19/01/22,,"-74,95",EUR,Estacion servicio meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
19/01/22,19/01/22,"125,00",EUR,Transfer - transferencia universidad,ImaginBank,Antes cta .....2594,Cuenta,Gasto,Estudios,Origen: 14650100
17/01/22,,"-5,64",EUR,Pago comunidad de madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ayuntamiento,Autorizacion
16/01/22,,"-33,63",EUR,Pago en publix #442 altamonte spg,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
16/01/22,,"-52,60",EUR,Pago en papa liu meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
16/01/22,,"-49,02",EUR,Pago en zara alcala cc.alc.magna alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
16/01/22,,"-9,99",EUR,Dismoda com distrib,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
16/01/22,,"-9,99",EUR,Dismoda com distrib,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
16/01/22,,"-33,07",EUR,Zara alcala cc.alc.magna,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Regalos,
15/01/22,,"-93,66",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
14/01/22,,"-51,13",EUR,Estacion servicio meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
14/01/22,,"-744,01",EUR,Avianca airlines gc,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Autorizacion
14/01/22,,"-54,90",EUR,Zalando payments,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Ropa,
