Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
1/12/25,1/12/25,"-35,00",EUR,Envio bizum pelu,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Belleza,
30/11/25,,"-3,50",EUR,Compra en bamby el ensanche,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
30/11/25,,"-49,00",EUR,Compra en formacion c logoss e madr,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Estudios,
29/11/25,29/11/25,"-700,00",EUR,Op.net orden permanente,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
28/11/25,28/11/25,"35,00",EUR,Bizum recibido de lucia plazas buendia,ING,Cuenta NÓMINA,Cuenta,Gasto,Regalos,
28/11/25,,"-6,31",EUR,Compra en farmacia,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Farmacia,
28/11/25,28/11/25,"-66,38",EUR,Recibo financ.carrefour,Kutxabank,Cuenta corriente,Cuenta,No computable,Tarjeta crédito,
28/11/25,,"-1,75",EUR,Atpseitt m-50n->meco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
27/11/25,27/11/25,"-8,74",EUR,Recibo digi spain teleco,Kutxabank,Cuenta corriente,Cuenta,Gasto,Móvil,
27/11/25,27/11/25,"-39,00",EUR,Recibo digi spain teleco,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Internet,
27/11/25,27/11/25,"1.297,79",EUR,Nomina comunidad de madrid,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Nómina,
27/11/25,27/11/25,"-3,00",EUR,Envio bizum nerea,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Transferencias,
26/11/25,,"-10,75",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
26/11/25,26/11/25,"-15,00",EUR,Bizum enviado a lucia plazas buendia,ING,Cuenta NÓMINA,Cuenta,Gasto,Transferencias,
26/11/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
25/11/25,25/11/25,"-5,00",EUR,Bizum enviado a lucia plazas buendia,ING,Cuenta NÓMINA,Cuenta,Gasto,Servicios y productos online,
25/11/25,,"-74,45",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
25/11/25,,"-5,25",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Farmacia,
25/11/25,,"-39,30",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
25/11/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
25/11/25,,"-5,70",EUR,Servicio repografia et madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Estudios,
24/11/25,24/11/25,"4.233,20",EUR,Nomina audatex datos espana s.a.,Kutxabank,Cuenta corriente,Cuenta,Ingreso,Nómina,
23/11/25,,"-15,40",EUR,Compra en mercamax,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
22/11/25,,"-58,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
22/11/25,,"-172,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
21/11/25,21/11/25,"100,00",EUR,"Transferencia recibida de devoluciones tributarias, agencia estatal de administracion tributaria aeat apl:abono antic dedu familiares-fng25mod:143inf:familia numerosa gen 10-2025 exp:2025dev14329420348h aeat",ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,
21/11/25,,"-1,75",EUR,Atpseitt m-50n->meco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
21/11/25,,"-0,75",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
20/11/25,,"-48,09",EUR,Compra en us 24 plenoil meco i,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
20/11/25,20/11/25,"-40,00",EUR,Transf. 0128,Kutxabank,Cuenta corriente,Cuenta,Gasto,Estudios,
19/11/25,,"-8,49",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
19/11/25,,"-18,68",EUR,Compra en loteria inteligente,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Loterías,
19/11/25,,"-69,99",EUR,Compra en megacalzado cornella,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
19/11/25,,"-0,69",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
18/11/25,18/11/25,"-48,74",EUR,"Recibo naturgy clientes,",Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
18/11/25,18/11/25,"-6,99",EUR,Recibo paypal europe s.a,Kutxabank,Cuenta corriente,Cuenta,Gasto,Servicios y productos online,
18/11/25,,"-30,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
18/11/25,,"-7,80",EUR,Compra en mercamax,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
18/11/25,,"-23,27",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
18/11/25,18/11/25,"-3,00",EUR,Envio bizum regalo,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Regalos,
18/11/25,,"-0,75",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
18/11/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
17/11/25,17/11/25,"3,00",EUR,Envio bizum bizum de ana,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
17/11/25,,"-7,81",EUR,Compra en l0ka84 hospital ppe astur,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
17/11/25,,"-2,70",EUR,Compra en l0ka84 hospital ppe astur,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
17/11/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
17/11/25,,"-3,10",EUR,Grupo enreos getafe es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
17/11/25,,"-0,95",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
17/11/25,,"-6,30",EUR,Sancer papeleria tecni madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Librería,
16/11/25,16/11/25,"-68,00",EUR,Transf. 0049,Kutxabank,Cuenta corriente,Cuenta,Gasto,Restaurante,
15/11/25,15/11/25,"-3,00",EUR,Envio bizum regalo,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
14/11/25,14/11/25,"-170,00",EUR,Pago cajero 978 2085 14 1545,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"200,00",EUR,Anu.pago cajero 978 2085 14 1545,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-200,00",EUR,Pago cajero 978 2085 14 1545,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"170,00",EUR,Anu.pago cajero 978 2085 14 1544,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-170,00",EUR,Pago cajero 978 2085 14 1544,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"2,95",EUR,Comision cajero servired,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"200,00",EUR,Anu.pago cajero 978 2100 14 1538,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"2,95",EUR,Comision cajero servired,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"170,00",EUR,Anu.pago cajero 978 2100 14 1537,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-2,95",EUR,Comision cajero servired,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-200,00",EUR,Pago cajero 978 2100 14 1536,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-2,95",EUR,Comision cajero servired,Kutxabank,Cuenta corriente,Cuenta,No computable,Otros cargos y abonos,
14/11/25,14/11/25,"-170,00",EUR,Pago cajero 978 2100 14 1536,Kutxabank,Cuenta corriente,Cuenta,Gasto,Efectivo,
14/11/25,,"-101,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
14/11/25,,"-170,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
13/11/25,13/11/25,"-400,00",EUR,Transferencia emitida a javier hernando plazas becerra ahorro,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
13/11/25,13/11/25,"70,00",EUR,Bizum recibido de ingrid maria salvador struss,ING,Cuenta NÓMINA,Cuenta,Ingreso,Transferencias,
13/11/25,13/11/25,"400,00",EUR,Transf. javier hernando plazas be,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
13/11/25,,"-13,20",EUR,Compra en confiteria maiig,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
13/11/25,,"-21,99",EUR,Compra en laserum azuqueca,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Belleza,
13/11/25,,"-4,22",EUR,Compra en ahorramas 1371 meco madri,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
13/11/25,,"-1,56",EUR,Fcia gonzalez alonso alameda es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Farmacia,
12/11/25,12/11/25,"-23,99",EUR,Recibo paypal europe s.a,Kutxabank,Cuenta corriente,Cuenta,Gasto,Servicios y productos online,
12/11/25,,"-22,99",EUR,Compra en stradivarius,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
12/11/25,,"-7,50",EUR,Compra en e123 alcala de henares,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
11/11/25,,"-27,90",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
11/11/25,,"-64,59",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
11/11/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
11/11/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
10/11/25,10/11/25,"-20,00",EUR,Recibo diocesis de madri,Kutxabank,Cuenta corriente,Cuenta,Gasto,Solidaridad,
10/11/25,10/11/25,"15,00",EUR,Envio bizum feliz cumple,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Regalos recibidos,
10/11/25,,"-79,14",EUR,Compra en vips alcala magna,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
9/11/25,,"-12,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
9/11/25,,"-155,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
9/11/25,,"-33,50",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
8/11/25,,"-10,50",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
8/11/25,,"-5,41",EUR,Mc donalds torrejon al torrejon de aes compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
7/11/25,7/11/25,"6,84",EUR,"Transf. gaolania servicios,s.l.",Kutxabank,Cuenta corriente,Cuenta,Gasto,Gas,
7/11/25,7/11/25,"-877,50",EUR,Recibo asoc ntra sra sal,Kutxabank,Cuenta corriente,Cuenta,Gasto,Estudios,
7/11/25,,"-1,75",EUR,Atpseitt m-50s->meco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
7/11/25,,"-11,60",EUR,Avda union europea meco es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
6/11/25,6/11/25,"-51,00",EUR,Recibo securitas direct,Kutxabank,Cuenta corriente,Cuenta,Gasto,Alarmas y seguridad,
6/11/25,6/11/25,"-30,00",EUR,Traspaso a 912188683,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
6/11/25,6/11/25,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
6/11/25,,"-10,00",EUR,Compra en ahorramas 1371 meco madri,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
6/11/25,,"-18,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
6/11/25,6/11/25,"13,46",EUR,Desc.comercial seg.vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
6/11/25,6/11/25,"13,46",EUR,Desc.comercial seg.vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
6/11/25,6/11/25,"-67,28",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
6/11/25,6/11/25,"-67,28",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
5/11/25,5/11/25,"-42,55",EUR,Recibo ayuntamiento de meco,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,
5/11/25,5/11/25,"4,50",EUR,Traspaso recibido de javier hernando plazas becerra,ING,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,
5/11/25,5/11/25,"-4,50",EUR,Traspaso emitido a javier hernando plazas becerra,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
5/11/25,5/11/25,"-69,80",EUR,Recibo banco cetelem,Kutxabank,Cuenta corriente,Cuenta,Gasto,Hogar,
5/11/25,5/11/25,"-24,37",EUR,Recibo paypal europe s.a,Kutxabank,Cuenta corriente,Cuenta,Gasto,Loterías,
5/11/25,5/11/25,"-20,00",EUR,Envio bizum loteria,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Loterías,
5/11/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
5/11/25,,"-0,39",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
4/11/25,4/11/25,"7,50",EUR,Traspaso recibido de javier hernando plazas becerra,ING,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,
4/11/25,4/11/25,"-7,50",EUR,Traspaso emitido a javier hernando plazas becerra,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
4/11/25,4/11/25,"-26,25",EUR,Recibo adeslas madrid,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro salud,
4/11/25,,"-14,74",EUR,Compra en carref alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
4/11/25,4/11/25,"-419,78",EUR,"Recibo volkswagen bank,",Kutxabank,Cuenta corriente,Cuenta,Gasto,Compra vehículo,
4/11/25,4/11/25,"-895,77",EUR,Cuota ptmo 853127317-6,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hipoteca,
4/11/25,,"-42,00",EUR,Compra en paypal *fever,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Espectáculos,
4/11/25,,"-7,50",EUR,Compra en canel rolls alcala magna,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
4/11/25,,"-49,99",EUR,Compra en stradivarius,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
4/11/25,,"-23,93",EUR,Compra en springfield,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
4/11/25,,"-29,99",EUR,Compra en oldei alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
4/11/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
4/11/25,,"-0,85",EUR,Atpseitt alcala->m-50n,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
4/11/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
3/11/25,3/11/25,"-352,28",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,
3/11/25,3/11/25,"-55,39",EUR,Recibo soyou bankia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Hogar,
3/11/25,3/11/25,"-30,00",EUR,Traspaso a 912188677,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
3/11/25,3/11/25,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
3/11/25,,"-240,50",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
3/11/25,3/11/25,"-3,20",EUR,Bizum enviado a lucia plazas buendia,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,
3/11/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
3/11/25,,"-9,07",EUR,Cop low cost moncloa madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
2/11/25,,"-12,60",EUR,Compra en mercamax,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
1/11/25,1/11/25,"0,06",EUR,Intereses a tu favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/11/25,,"365,94",EUR,Pago recibo 4921074071191608,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta crédito,
1/11/25,,"18,20",EUR,Pago recibo 6044770042770100,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta crédito,
1/11/25,1/11/25,"-1.718,96",EUR,Tarj.crdto 1605,Kutxabank,Cuenta corriente,Cuenta,No computable,Tarjeta crédito,
1/11/25,1/11/25,"-175,00",EUR,Op.net orden permanente,Kutxabank,Cuenta corriente,Cuenta,Gasto,Estudios,
1/11/25,1/11/25,"-20,00",EUR,Op.net zorrococina nata,Kutxabank,Cuenta corriente,Cuenta,Gasto,Pensión familiar,
1/11/25,1/11/25,"-20,00",EUR,Op.net zorrococina luly,Kutxabank,Cuenta corriente,Cuenta,Gasto,Pensión familiar,
1/11/25,1/11/25,"-20,00",EUR,Op.net zorrococina sofi,Kutxabank,Cuenta corriente,Cuenta,Gasto,Pensión familiar,
1/11/25,1/11/25,"-18,20",EUR,Tarj.crdto 6044770042770100,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/11/25,1/11/25,"-365,94",EUR,Tarj.crdto 1608,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/11/25,,"-62,54",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
1/11/25,,"1.718,96",EUR,Pago recibo 4921074041271605,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta crédito,
1/11/25,1/11/25,"-15,00",EUR,Envio bizum prestamo,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Transferencias,
1/11/25,,"-1,79",EUR,Druni-cc alcala magna alcala de henes compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Belleza,
31/10/25,31/10/25,"-20,10",EUR,Recibo financ.carrefour,Kutxabank,Cuenta corriente,Cuenta,No computable,Tarjeta crédito,
31/10/25,,"-4,00",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
31/10/25,,"-1,75",EUR,Atpseitt m-50n->meco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
30/10/25,30/10/25,"1.306,68",EUR,Nomina comunidad de madrid,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Nómina,
30/10/25,30/10/25,"700,00",EUR,Transferencia recibida de javier hernando plazas becerra op.net orden permanente,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
30/10/25,30/10/25,"-13,30",EUR,Recibo digi spain teleco,Kutxabank,Cuenta corriente,Cuenta,Gasto,Móvil,
30/10/25,30/10/25,"-39,00",EUR,Recibo digi spain teleco,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Internet,
30/10/25,30/10/25,"-64,99",EUR,Recibo canal de isabel i,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Agua,
30/10/25,,"-6,31",EUR,Compra en fcia gonzalez alonso,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Farmacia,
29/10/25,29/10/25,"-700,00",EUR,Op.net orden permanente,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
29/10/25,29/10/25,"-11,99",EUR,Recibo paypal europe s.a,Kutxabank,Cuenta corriente,Cuenta,Gasto,Servicios y productos online,
28/10/25,,"-7,20",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
27/10/25,27/10/25,"-104,93",EUR,Transferencia emitida a javier hernando plazas ahorro,ING,Cuenta NARANJA,Cuenta,No computable,Inversiones,
27/10/25,,"-10,55",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
27/10/25,,"-0,75",EUR,Dia 18179 madrid es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Supermercado,
26/10/25,,"-195,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
26/10/25,,"-17,00",EUR,Disposicion de efectivo en ventanillo re,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
25/10/25,,"-4,61",EUR,Compra en l0ka84 hospital ppe astur,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
24/10/25,24/10/25,"100,00",EUR,"Transferencia recibida de devoluciones tributarias, agencia estatal de administracion tributaria aeat apl:abono antic dedu familiares-fng25mod:143inf:familia numerosa gen 09-2025 exp:2025dev14329420311w aeat",ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,
24/10/25,24/10/25,"4.558,32",EUR,Nomina audatex datos espana s.a.,Kutxabank,Cuenta corriente,Cuenta,Ingreso,Nómina,
24/10/25,,"-2,33",EUR,Compra en l0ka84 hospital ppe astur,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
24/10/25,,"-1,74",EUR,Compra en l0ka84 hospital ppe astur,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
24/10/25,,"-1,75",EUR,Atpseitt m-50n->meco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
24/10/25,,"-18,58",EUR,Expjuancar alcala de henes compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Hogar,
23/10/25,,"-0,55",EUR,Atpseitt alcobenda->alco,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
23/10/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
22/10/25,22/10/25,"-21,00",EUR,Bizum enviado a lucia plazas buendia,ING,Cuenta NÓMINA,Cuenta,Gasto,Ropa,
22/10/25,,"-0,65",EUR,Easy vending leganes es compra,Carrefour Pass,Tarjeta Carrefour Pass Classic,Tarjeta de crédito,Gasto,Restaurante,
